paralell,nthreads,time
False,32,0.02453943899672595
False,32,0.06961435899938806
False,32,0.16826881499946467
False,32,1.6354451670013077
False,32,1.7198237310003606
False,32,4.459039713998209
False,32,15.564968431001034
False,32,29.063661428997875
True,32,0.07577603900062968
True,32,0.18082610499914153
True,32,0.21453720800127485
True,32,1.3259450860023207
True,32,2.4910464940003294
True,32,5.795653930999833
True,32,12.346890724998957
True,32,16.377577322000434
