paralell,nthreads,time
False,8,0.024953529999038437
False,8,0.07049390000247513
False,8,0.16038456100068288
False,8,1.5892617180033994
False,8,1.8262194140006613
False,8,4.494733190000261
False,8,15.422876472999633
False,8,28.674819667998236
True,8,0.07673481600068044
True,8,0.18246490899764467
True,8,0.21785628200086649
True,8,1.3073746049994952
True,8,2.4579443319998973
True,8,5.927364088998729
True,8,12.036174695000227
True,8,16.135611851997965
