paralell,nthreads,time
False,64,0.02502754400120466
False,64,0.07075608299783198
False,64,0.1589051200026006
False,64,1.6214448359969538
False,64,1.8692254769994179
False,64,4.575660237998818
False,64,15.843770015999326
False,64,29.834073465000984
True,64,0.08326150600260007
True,64,0.21136741699956474
True,64,0.24291648700091173
True,64,1.353596552999079
True,64,2.5226451300004555
True,64,6.024886780000088
True,64,12.382183360001363
True,64,16.524240799000836
