paralell,nthreads,time
False,16,0.02452682500006631
False,16,0.06997809099993901
False,16,0.1560837260003609
False,16,1.5783595599968976
False,16,1.714573304001533
False,16,4.644573522997234
False,16,15.774272193000797
False,16,29.088728227998217
True,16,0.07836448400121299
True,16,0.18705274399690097
True,16,0.21607583299919497
True,16,1.3850938280011178
True,16,2.481249892996857
True,16,5.842712555000617
True,16,12.411900863000483
True,16,16.45685537799727
